cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
19,Nuevo León,0,Estatal,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,50.449585,Porcentaje
19,Nuevo León,0,Estatal,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,46.0634565010256,Porcentaje
19,Nuevo León,0,Estatal,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,1.2178686,Porcentaje
19,Nuevo León,0,Estatal,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,1.41508646106565,Porcentaje
19,Nuevo León,0,Estatal,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,46.75236,Porcentaje
19,Nuevo León,0,Estatal,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,38.1991211330671,Porcentaje
19,Nuevo León,0,Estatal,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,96.605386,Porcentaje
19,Nuevo León,0,Estatal,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.093852452286,Porcentaje
19,Nuevo León,0,Estatal,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,34.259182,Porcentaje
19,Nuevo León,0,Estatal,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,38.8366119811894,Porcentaje
19,Nuevo León,0,Estatal,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,50.28371,Porcentaje
19,Nuevo León,0,Estatal,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,69.5753050267834,Porcentaje
19,Nuevo León,0,Estatal,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,65.740818,Porcentaje
19,Nuevo León,0,Estatal,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,61.1633880188106,Porcentaje
19,Nuevo León,0,Estatal,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,45.11764,Porcentaje
19,Nuevo León,0,Estatal,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,47.8475080688599,Porcentaje
19,Nuevo León,0,Estatal,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,32.037995,Porcentaje
19,Nuevo León,0,Estatal,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,33.6239423800802,Porcentaje
19,Nuevo León,0,Estatal,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,51.177258,Porcentaje
19,Nuevo León,0,Estatal,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,55.7467390561837,Porcentaje
19,Nuevo León,0,Estatal,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.2964732,Porcentaje
19,Nuevo León,0,Estatal,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.185057373580254,Porcentaje
19,Nuevo León,0,Estatal,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,97.436124,Porcentaje
19,Nuevo León,0,Estatal,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.6120620240125,Porcentaje
19,Nuevo León,0,Estatal,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,87.432553,Porcentaje
19,Nuevo León,0,Estatal,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,92.9565910751971,Porcentaje
19,Nuevo León,0,Estatal,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,96.172468,Porcentaje
19,Nuevo León,0,Estatal,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,97.7648075004941,Porcentaje
19,Nuevo León,0,Estatal,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,50.758977,Porcentaje
19,Nuevo León,0,Estatal,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,48.759792503804,Porcentaje
19,Nuevo León,0,Estatal,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0.0625042,Porcentaje
19,Nuevo León,0,Estatal,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,0.416960677400731,Porcentaje
19,Nuevo León,0,Estatal,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.2946267,Porcentaje
19,Nuevo León,0,Estatal,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.379707771164958,Porcentaje
19,Nuevo León,0,Estatal,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,9.8106652,Porcentaje
19,Nuevo León,0,Estatal,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,13.0688674899154,Porcentaje
19,Nuevo León,0,Estatal,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,45.475796,Porcentaje
19,Nuevo León,0,Estatal,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,42.9962807735092,Porcentaje
19,Nuevo León,0,Estatal,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,10.455543,Porcentaje
19,Nuevo León,0,Estatal,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,8.36741687922065,Porcentaje
19,Nuevo León,0,Estatal,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,2.22,Porcentaje
19,Nuevo León,0,Estatal,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,1.94349247727451,Porcentaje
19,Nuevo León,0,Estatal,6207020032,Porcentaje de hombres,2015,49.650454,Porcentaje
19,Nuevo León,0,Estatal,6207020032,Porcentaje de hombres,2020,49.9780272669343,Porcentaje
19,Nuevo León,0,Estatal,6207020033,Porcentaje de mujeres,2015,50.349546,Porcentaje
19,Nuevo León,0,Estatal,6207020033,Porcentaje de mujeres,2020,50.0219727330657,Porcentaje
19,Nuevo León,0,Estatal,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,0.8754342,Promedio
19,Nuevo León,0,Estatal,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,0.849585050277446,Promedio
19,Nuevo León,0,Estatal,6207049066,Población de 6 a 14 años que sabe leer y escribir,2000,92.69645096469094,Porcentaje
19,Nuevo León,0,Estatal,6207049066,Población de 6 a 14 años que sabe leer y escribir,2010,88.33692623994665,Porcentaje
19,Nuevo León,0,Estatal,6207049066,Población de 6 a 14 años que sabe leer y escribir,2015,86.197368257866,Porcentaje
19,Nuevo León,0,Estatal,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,760365,Porcentaje
19,Nuevo León,0,Estatal,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2000,6.8764258842370864,Porcentaje
19,Nuevo León,0,Estatal,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2010,7.678754762461172,Porcentaje
19,Nuevo León,0,Estatal,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2015,6.22849772420037,Porcentaje
19,Nuevo León,0,Estatal,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,63377,Porcentaje
19,Nuevo León,0,Estatal,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2010,28.510917743719965,Porcentaje
19,Nuevo León,0,Estatal,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2015,29.2480819845521,Porcentaje
19,Nuevo León,0,Estatal,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,26.8452495069119,Porcentaje
19,Nuevo León,0,Estatal,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2010,69.21465390533892,Porcentaje
19,Nuevo León,0,Estatal,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2015,70.3902977046358,Porcentaje
19,Nuevo León,0,Estatal,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,72.9331150383868,Porcentaje
19,Nuevo León,0,Estatal,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2000,0.42712315107196275,Porcentaje
19,Nuevo León,0,Estatal,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2010,3.9843189975921836,Porcentaje
19,Nuevo León,0,Estatal,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2015,7.57413401793355,Porcentaje
19,Nuevo León,0,Estatal,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,5369,Porcentaje
19,Nuevo León,0,Estatal,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2010,2.2744283509411134,Porcentaje
19,Nuevo León,0,Estatal,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2015,0.361620310812,Porcentaje
19,Nuevo León,0,Estatal,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.221635454701257,Porcentaje
19,Nuevo León,0,Estatal,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,91.6945189972489,Porcentaje
19,Nuevo León,0,Estatal,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,95.3,Porcentaje
19,Nuevo León,0,Estatal,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,97.0664956271888,Porcentaje
19,Nuevo León,0,Estatal,6207129629,Porcentaje de la población nacional/estatal que representa,2020,4.59031607466166,Porcentaje
19,Nuevo León,0,Estatal,6207129630,Promedio de ocupantes por dormitorio,2020,1.66135834482822,Promedio
19,Nuevo León,0,Estatal,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,14.3305007438646,Porcentaje
19,Nuevo León,0,Estatal,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,2.56535035990228,Porcentaje
19,Nuevo León,0,Estatal,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,58.4990076768273,Porcentaje
19,Nuevo León,0,Estatal,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,5.78461237130478,Porcentaje
19,Nuevo León,0,Estatal,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,11.5273918071526,Porcentaje
19,Nuevo León,0,Estatal,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,3.80686676433094,Porcentaje
19,Nuevo León,0,Estatal,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,1.9265479062848,Porcentaje
19,Nuevo León,0,Estatal,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,1.52647006946136,Porcentaje
19,Nuevo León,0,Estatal,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,2.8090108221451,Porcentaje
19,Nuevo León,0,Estatal,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,16.2749025303876,Porcentaje
19,Nuevo León,0,Estatal,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,31.1869255126441,Porcentaje
19,Nuevo León,0,Estatal,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,44.6107300103626,Porcentaje
19,Nuevo León,0,Estatal,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,4.70529068920064,Porcentaje
19,Nuevo León,0,Estatal,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,1.9555994048315,Porcentaje
19,Nuevo León,0,Estatal,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,16.2250685100447,Porcentaje
19,Nuevo León,0,Estatal,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.106727230960606,Promedio
19,Nuevo León,0,Estatal,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.569681835446618,Promedio
19,Nuevo León,0,Estatal,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.14926402943882,Promedio
19,Nuevo León,0,Estatal,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.68162600153909,Promedio
19,Nuevo León,0,Estatal,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,2.09059621563727,Promedio
19,Nuevo León,0,Estatal,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.28720723900277,Promedio
19,Nuevo León,0,Estatal,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.40805389283569,Promedio
19,Nuevo León,0,Estatal,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,96.4321704946019,Porcentaje
19,Nuevo León,0,Estatal,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,87.064131945431,Porcentaje
19,Nuevo León,0,Estatal,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.215060883719092,Porcentaje
19,Nuevo León,0,Estatal,6207133068,Población que se considera afrodescendiente,2020,97603,Absolutos
19,Nuevo León,001,Abasolo,1001000001,Superficie continental,2020,46.87785203,Kilómetros cuadrados
19,Nuevo León,001,Abasolo,1002000001,Población total,1995,1945,Personas
19,Nuevo León,001,Abasolo,1002000001,Población total,2000,2514,Personas
19,Nuevo León,001,Abasolo,1002000001,Población total,2005,2746,Personas
19,Nuevo León,001,Abasolo,1002000001,Población total,2010,2791,Personas
19,Nuevo León,001,Abasolo,1002000001,Población total,2020,2974,Personas
19,Nuevo León,001,Abasolo,1002000002,Población total hombres,1995,1004,Personas
19,Nuevo León,001,Abasolo,1002000002,Población total hombres,2000,1288,Personas
19,Nuevo León,001,Abasolo,1002000002,Población total hombres,2005,1378,Personas
19,Nuevo León,001,Abasolo,1002000002,Población total hombres,2010,1406,Personas
19,Nuevo León,001,Abasolo,1002000002,Población total hombres,2020,1442,Personas
19,Nuevo León,001,Abasolo,1002000003,Población total mujeres,1995,941,Personas
19,Nuevo León,001,Abasolo,1002000003,Población total mujeres,2000,1226,Personas
19,Nuevo León,001,Abasolo,1002000003,Población total mujeres,2005,1368,Personas
19,Nuevo León,001,Abasolo,1002000003,Población total mujeres,2010,1385,Personas
19,Nuevo León,001,Abasolo,1002000003,Población total mujeres,2020,1532,Personas
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,1995,30.7,No especificada
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,2000,28.6,No especificada
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,2005,25.9,No especificada
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,2010,23.9,No especificada
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,2015,25.00947329,No especificada
19,Nuevo León,001,Abasolo,1002000004,Porcentaje de población de 15 a 29 años,2020,25.4374158815612,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,1995,29.9,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,2000,28.6,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,2005,26.4,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,2010,24.4,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,2015,12.76998863,No especificada
19,Nuevo León,001,Abasolo,1002000005,Porcentaje de hombres de 15 a 29 años,2020,25.1908396946565,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,31.6,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,28.5,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,25.4,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,23.4,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,12.23948465,No especificada
19,Nuevo León,001,Abasolo,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,25.6694970607446,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,1995,6.5,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,2000,7.7,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,2005,8,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,2010,8.6,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,2015,10.57218643,No especificada
19,Nuevo León,001,Abasolo,1002000007,Porcentaje de población de 60 y más años,2020,11.0363391655451,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,1995,7.3,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,2000,8.5,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,2005,8.3,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,2010,8.5,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,2015,5.001894657,No especificada
19,Nuevo León,001,Abasolo,1002000008,Porcentaje de hombres de 60 y más años,2020,10.7564191533657,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,1995,5.6,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,2000,6.8,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,2005,7.8,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,2010,8.7,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,2015,5.570291777,No especificada
19,Nuevo León,001,Abasolo,1002000009,Porcentaje de mujeres de 60 y más años,2020,11.2998040496408,No especificada
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,1995,ND,Años
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,2000,23,Años
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,2005,24,Años
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,2010,25,Años
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,2015,27.712121,Años
19,Nuevo León,001,Abasolo,1002000010,Edad mediana,2020,28,Años
19,Nuevo León,001,Abasolo,1002000011,Edad mediana hombres,1995,ND,Años
19,Nuevo León,001,Abasolo,1002000011,Edad mediana hombres,2000,23,Años
19,Nuevo León,001,Abasolo,1002000011,Edad mediana hombres,2005,25,Años
19,Nuevo León,001,Abasolo,1002000011,Edad mediana hombres,2010,25,Años
19,Nuevo León,001,Abasolo,1002000011,Edad mediana hombres,2020,28,Años
19,Nuevo León,001,Abasolo,1002000012,Edad mediana mujeres,1995,ND,Años
19,Nuevo León,001,Abasolo,1002000012,Edad mediana mujeres,2000,23,Años
19,Nuevo León,001,Abasolo,1002000012,Edad mediana mujeres,2005,24,Años
19,Nuevo León,001,Abasolo,1002000012,Edad mediana mujeres,2010,25,Años
19,Nuevo León,001,Abasolo,1002000012,Edad mediana mujeres,2020,28,Años
19,Nuevo León,001,Abasolo,1002000014,Población en hogares censales,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000014,Población en hogares censales,2000,2443,Personas
19,Nuevo León,001,Abasolo,1002000014,Población en hogares censales,2005,2745,Personas
19,Nuevo León,001,Abasolo,1002000014,Población en hogares censales,2010,2704,Personas
19,Nuevo León,001,Abasolo,1002000014,Población en hogares censales,2020,2974,Personas
19,Nuevo León,001,Abasolo,1002000015,Población en hogares familiares,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000015,Población en hogares familiares,2000,2384,Personas
19,Nuevo León,001,Abasolo,1002000015,Población en hogares familiares,2005,2690,Personas
19,Nuevo León,001,Abasolo,1002000015,Población en hogares familiares,2010,2616,Personas
19,Nuevo León,001,Abasolo,1002000015,Población en hogares familiares,2020,2873,Personas
19,Nuevo León,001,Abasolo,1002000016,Población en hogares no familiares,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000016,Población en hogares no familiares,2000,59,Personas
19,Nuevo León,001,Abasolo,1002000016,Población en hogares no familiares,2005,53,Personas
19,Nuevo León,001,Abasolo,1002000016,Población en hogares no familiares,2010,76,Personas
19,Nuevo León,001,Abasolo,1002000016,Población en hogares no familiares,2020,96,Personas
19,Nuevo León,001,Abasolo,1002000018,Hogares censales,1995,ND,Hogares censales
19,Nuevo León,001,Abasolo,1002000018,Hogares censales,2000,618,Hogares censales
19,Nuevo León,001,Abasolo,1002000018,Hogares censales,2005,694,Hogares censales
19,Nuevo León,001,Abasolo,1002000018,Hogares censales,2010,712,Hogares censales
19,Nuevo León,001,Abasolo,1002000018,Hogares censales,2020,802,Hogares censales
19,Nuevo León,001,Abasolo,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
19,Nuevo León,001,Abasolo,1002000019,Hogares con jefatura masculina,2000,519,Hogares
19,Nuevo León,001,Abasolo,1002000019,Hogares con jefatura masculina,2005,593,Hogares
19,Nuevo León,001,Abasolo,1002000019,Hogares con jefatura masculina,2010,583,Hogares
19,Nuevo León,001,Abasolo,1002000019,Hogares con jefatura masculina,2020,575,Hogares
19,Nuevo León,001,Abasolo,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
19,Nuevo León,001,Abasolo,1002000020,Hogares con jefatura femenina,2000,99,Hogares
19,Nuevo León,001,Abasolo,1002000020,Hogares con jefatura femenina,2005,101,Hogares
19,Nuevo León,001,Abasolo,1002000020,Hogares con jefatura femenina,2010,129,Hogares
19,Nuevo León,001,Abasolo,1002000020,Hogares con jefatura femenina,2020,227,Hogares
19,Nuevo León,001,Abasolo,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000021,Tamaño promedio de los hogares censales,2000,3.95,Personas
19,Nuevo León,001,Abasolo,1002000021,Tamaño promedio de los hogares censales,2005,3.96,Personas
19,Nuevo León,001,Abasolo,1002000021,Tamaño promedio de los hogares censales,2010,3.8,Personas
19,Nuevo León,001,Abasolo,1002000021,Tamaño promedio de los hogares censales,2020,3.70822942643392,Personas
19,Nuevo León,001,Abasolo,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,3.97,Personas
19,Nuevo León,001,Abasolo,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.09,Personas
19,Nuevo León,001,Abasolo,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,3.96,Personas
19,Nuevo León,001,Abasolo,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.79478260869565,Personas
19,Nuevo León,001,Abasolo,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
19,Nuevo León,001,Abasolo,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.89,Personas
19,Nuevo León,001,Abasolo,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.19,Personas
19,Nuevo León,001,Abasolo,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.09,Personas
19,Nuevo León,001,Abasolo,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.48898678414097,Personas
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,1995,106.7,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,2000,105.06,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,2005,100.73,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,2010,101.52,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,2015,96.354167,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000024,Relación hombres-mujeres,2020,94.1253263707572,Hombres por cada 100 mujeres
19,Nuevo León,001,Abasolo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,94.3314849044978,Porcentaje
19,Nuevo León,001,Abasolo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,95.91,Porcentaje
19,Nuevo León,001,Abasolo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,95.4218106995884,Porcentaje
19,Nuevo León,001,Abasolo,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,97.4712643678161,Porcentaje
19,Nuevo León,001,Abasolo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,99.4,Tasa
19,Nuevo León,001,Abasolo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,99.57265,Tasa
19,Nuevo León,001,Abasolo,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,98.6692015209126,Tasa
19,Nuevo León,001,Abasolo,1002000055,Población de edad no especificada,2020,2,Personas
19,Nuevo León,001,Abasolo,1002000056,Población de edad no especificada. Hombres,2020,1,Personas
19,Nuevo León,001,Abasolo,1002000057,Población de edad no especificada. Mujeres,2020,1,Personas
19,Nuevo León,001,Abasolo,1002000058,Población de 0 a 4 años,2020,275,Personas
19,Nuevo León,001,Abasolo,1002000059,Población de 0 a 4 años. Hombres,2020,124,Personas
19,Nuevo León,001,Abasolo,1002000060,Población de 0 a 4 años. Mujeres,2020,151,Personas
19,Nuevo León,001,Abasolo,1002000061,Población de 10 a 14 años,2020,265,Personas
19,Nuevo León,001,Abasolo,1002000062,Población de 10 a 14 años. Hombres,2020,135,Personas
19,Nuevo León,001,Abasolo,1002000063,Población de 10 a 14 años. Mujeres,2020,130,Personas
19,Nuevo León,001,Abasolo,1002000064,Población de 100 años y más,2020,0,Personas
19,Nuevo León,001,Abasolo,1002000065,Población de 100 años y más. Hombres,2020,0,Personas
19,Nuevo León,001,Abasolo,1002000066,Población de 100 años y más. Mujeres,2020,0,Personas
19,Nuevo León,001,Abasolo,1002000067,Población de 15 a 19 años,2020,274,Personas
19,Nuevo León,001,Abasolo,1002000068,Población de 15 a 19 años. Hombres,2020,127,Personas
19,Nuevo León,001,Abasolo,1002000069,Población de 15 a 19 años. Mujeres,2020,147,Personas
19,Nuevo León,001,Abasolo,1002000070,Población de 20 a 24 años,2020,252,Personas
19,Nuevo León,001,Abasolo,1002000071,Población de 20 a 24 años. Hombres,2020,117,Personas
19,Nuevo León,001,Abasolo,1002000072,Población de 20 a 24 años. Mujeres,2020,135,Personas
19,Nuevo León,001,Abasolo,1002000073,Población de 25 a 29 años,2020,230,Personas
19,Nuevo León,001,Abasolo,1002000074,Población de 25 a 29 años. Hombres,2020,119,Personas
19,Nuevo León,001,Abasolo,1002000075,Población de 25 a 29 años. Mujeres,2020,111,Personas
19,Nuevo León,001,Abasolo,1002000076,Población de 30 a 34 años,2020,182,Personas
19,Nuevo León,001,Abasolo,1002000077,Población de 30 a 34 años. Hombres,2020,86,Personas
19,Nuevo León,001,Abasolo,1002000078,Población de 30 a 34 años. Mujeres,2020,96,Personas
19,Nuevo León,001,Abasolo,1002000079,Población de 35 a 39 años,2020,177,Personas
19,Nuevo León,001,Abasolo,1002000080,Población de 35 a 39 años. Hombres,2020,99,Personas
19,Nuevo León,001,Abasolo,1002000081,Población de 35 a 39 años. Mujeres,2020,78,Personas
19,Nuevo León,001,Abasolo,1002000082,Población de 40 a 44 años,2020,208,Personas
